Country Region,ISO3,Last Update,People Hospitalized,People Tested,Active,Confirmed,Deaths,Incident Rate,Lat,Long,Mortality Rate,Recovered,UID
Gambia,,2021-03-13 05:25:15,,,426.0,4939,153,204.37263930773992,13.4432,-15.3101,3.0977930755213605,4360.0,
Georgia,,2021-03-13 05:25:15,,,2979.0,274377,3634,6878.038692210796,42.3154,43.3569,1.324455038140952,267764.0,
Germany,,2021-03-13 05:25:15,,,15101.0,328733,8379,2974.842122110128,48.6616,9.3501,2.5455800519530847,306789.0,
Germany,,2021-03-13 05:25:15,,,21443.0,454117,12782,3470.9486161646305,48.7904,11.4979,2.8093201107678545,421833.0,
Germany,,2021-03-13 05:25:15,,,5127.0,133381,2927,3658.154498472744,52.52,13.405,2.188185439949865,125978.0,
Germany,,2021-03-13 05:25:15,,,3786.0,79448,3132,3150.800589947892,52.4125,12.5316,3.944877051749865,72817.0,
Germany,,2021-03-13 05:25:15,,,777.0,18758,378,2771.823033831768,53.0793,8.8017,2.0050922978994272,17697.0,
Germany,,2021-03-13 05:25:15,,,3963.0,54252,1324,2947.565369197367,53.5511,9.9937,2.432100800322327,49312.0,
Germany,,2021-03-13 05:25:15,,,10785.0,196358,6011,3136.9484999095844,50.6521,9.1624,3.053496983481331,180600.0,
Germany,,2021-03-13 05:25:15,,,2151.0,26365,800,1646.910118986276,53.6127,12.4296,3.0307599517490957,23573.0,
Germany,,2021-03-13 05:25:15,,,10045.0,173671,4557,2185.540408282908,52.6367,9.8451,2.6195131433014325,160291.0,
Germany,,2021-03-13 05:25:15,,,29184.0,553794,13605,3103.376907958854,51.4332,7.6616,2.4526422888451878,513470.0,
Germany,,2021-03-13 05:25:15,,,4640.0,105703,3194,2590.650818821337,50.1183,7.309,3.02331057216859,98325.0,
Germany,,2021-03-13 05:25:15,,,1093.0,29832,904,3047.4872229522425,49.3964,7.023,3.0813352452729514,27970.0,
Germany,,2021-03-13 05:25:15,,,8248.0,201030,8097,4980.082283671367,51.1045,13.2017,4.014571444127124,185680.0,
Germany,,2021-03-13 05:25:15,,,3940.0,64069,2559,2964.482703592084,51.9503,11.6923,4.028091451907311,58102.0,
Germany,,2021-03-13 05:25:15,,,2829.0,44723,1368,1544.4496929617385,54.2194,9.6961,3.0518050581666927,40756.0,
Germany,,2021-03-13 05:25:15,,,5675.0,81547,3045,3873.859384587666,51.011,10.8453,3.729226273817496,73397.0,
Germany,,2021-03-13 05:25:15,,,571.0,571,0,,,,0.0,0.0,
Ghana,,2021-03-13 05:25:15,,,4782.0,86737,656,279.1399399059214,7.9465,-1.0232,0.756309302835007,81299.0,
Greece,,2021-03-13 05:25:15,,,116268.0,217018,6986,2082.0956924725338,39.0742,21.8243,3.2190878176003834,93764.0,
Grenada,,2021-03-13 05:25:15,,,0.0,148,1,131.5333410357362,12.1165,-61.679,0.6756756756756757,147.0,
Guatemala,,2021-03-13 05:25:15,,,8003.0,181974,6546,1015.7311794820672,15.7835,-90.2308,3.597217184872564,167425.0,
Guinea,,2021-03-13 05:25:15,,,2031.0,17592,102,133.9547599626949,9.9456,-9.6966,0.5798090040927695,15459.0,
Guinea-Bissau,,2021-03-13 05:25:15,,,618.0,3398,52,172.6627770963182,11.8037,-15.1804,1.5303119482048264,2728.0,
Guyana,,2021-03-13 05:25:15,,,598.0,9069,206,1152.9967872721563,4.860416000000002,-58.93018000000001,2.2714742529496084,8265.0,
Haiti,,2021-03-13 05:25:15,,,2347.0,12686,251,110.78240247145088,18.9712,-72.2852,1.987017099430019,10034.0,
Holy See,,2021-03-13 05:25:15,,,12.0,27,0,3337.453646477132,41.9029,12.4534,0.0,15.0,
Honduras,,2021-03-13 05:25:15,,,104191.0,177168,4325,1788.7431789324726,15.2,-86.2419,2.441185767181432,68652.0,
Hungary,,2021-03-13 05:25:15,,,134652.0,498183,16627,5156.987065686026,47.1625,19.5033,3.337528578855561,346904.0,
Iceland,,2021-03-13 05:25:15,,,20.0,6072,29,1779.3406593406594,64.9631,-19.0208,0.4776021080368906,6023.0,
India,,2021-03-13 05:25:15,,,6.0,5029,62,1205.891098130617,11.225999,92.968178,1.2328494730562736,4961.0,
India,,2021-03-13 05:25:15,,,1227.0,891388,7180,1653.6769772544744,15.9129,79.74,0.8054853778601462,882981.0,
India,,2021-03-13 05:25:15,,,4.0,16840,56,1072.298654277924,27.768456,96.384277,0.332541567695962,16780.0,
India,,2021-03-13 05:25:15,,,1628.0,217766,1097,611.5813224458232,26.357149,92.830441,0.5037517335121185,215041.0,
India,,2021-03-13 05:25:15,,,324.0,262937,1549,210.6868236444307,25.679658,85.60484,0.5891145027135778,261064.0,
India,,2021-03-13 05:25:15,,,936.0,22832,357,1970.8702749222468,30.733839,76.76827800000002,1.5635949544498948,21539.0,
India,,2021-03-13 05:25:15,,,3577.0,316311,3880,1074.5635200376023,21.264705,82.035366,1.2266408692710655,308854.0,
India,,2021-03-13 05:25:15,,,24.0,3431,2,557.2301875515653,20.194742,73.080901,0.0582920431361119,3405.0,
India,,2021-03-13 05:25:15,,,2093.0,642870,10936,3435.800758508854,28.646519,77.10898,1.701121533124893,629841.0,
India,,2021-03-13 05:25:15,,,745.0,55758,804,3515.082742316785,15.359682,74.057396,1.4419455504142904,54209.0,
India,,2021-03-13 05:25:15,,,4006.0,276622,4420,433.0853456748978,22.694884,71.590923,1.5978483273203143,268196.0,
India,,2021-03-13 05:25:15,,,2807.0,274273,3069,972.4374937333122,29.20004,76.332824,1.118958118371112,268397.0,
India,,2021-03-13 05:25:15,,,706.0,59527,1003,798.8105134827035,31.927213,77.233081,1.684949686696793,57818.0,
India,,2021-03-13 05:25:15,,,887.0,127436,1971,936.5941709440908,33.75943,76.612638,1.5466587149628048,124578.0,
India,,2021-03-13 05:25:15,,,509.0,120524,1093,312.2873047349289,23.654536,85.557631,0.906873319836713,118922.0,
India,,2021-03-13 05:25:15,,,8133.0,958417,12386,1418.559646962526,14.70518,76.166436,1.2923393470691775,937898.0,
India,,2021-03-13 05:25:15,,,32471.0,1087443,4369,3046.1063496144743,10.450898,76.405749,0.4017681846312864,1050603.0,
India,,2021-03-13 05:25:15,,,30.0,9846,130,3589.644499050272,34.1526,77.5771,1.3203331302051595,9686.0,
India,,2021-03-13 05:25:15,,,206.0,587,1,911.080414099241,13.6999972,72.18333259999999,0.1703577512776831,380.0,
India,,2021-03-13 05:25:15,,,4335.0,267176,3883,313.0028579891989,23.541513,78.289633,1.4533491032128634,258958.0,
India,,2021-03-13 05:25:15,,,111724.0,2282191,52723,1853.2667992066504,19.449759,76.108221,2.3101922669925523,2117744.0,
India,,2021-03-13 05:25:15,,,30.0,29310,373,948.0696544931418,24.738975,93.882541,1.272603207096554,28907.0,
India,,2021-03-13 05:25:15,,,20.0,13986,148,415.4203955790668,25.536934,91.278882,1.058201058201058,13818.0,
India,,2021-03-13 05:25:15,,,9.0,4435,10,357.879481361217,23.309381,92.83822,0.2254791431792559,4416.0,
India,,2021-03-13 05:25:15,,,10.0,12221,91,543.2291932906461,26.06702,94.470302,0.7446199165371082,12120.0,
India,,2021-03-13 05:25:15,,,640.0,338056,1917,729.255251288853,20.505428,84.418059,0.5670658115815131,335499.0,
India,,2021-03-13 05:25:15,,,186.0,39984,670,2828.638979245045,11.882658,78.86498,1.6756702681072428,39128.0,
India,,2021-03-13 05:25:15,,,10452.0,194753,6030,646.1318135706691,30.841465000000003,75.40879,3.0962295831129687,178271.0,
India,,2021-03-13 05:25:15,,,2242.0,322518,2789,398.00974641233984,26.583423,73.847973,0.8647579359911695,317487.0,
India,,2021-03-13 05:25:15,,,54.0,6183,135,895.761107191442,27.571671,88.472712,2.183406113537118,5994.0,
India,,2021-03-13 05:25:15,,,4483.0,858272,12539,1102.5925361672234,11.006091,78.400624,1.4609587636553447,841250.0,
India,,2021-03-13 05:25:15,,,1918.0,300933,1652,764.5124835339174,18.1124,79.0193,0.5489594029235744,297363.0,
India,,2021-03-13 05:25:15,,,10.0,33427,391,801.6463163408073,23.746783,91.743565,1.1697131061716577,33026.0,
India,,2021-03-13 05:25:15,,,0.0,0,0,,,,,0.0,
India,,2021-03-13 05:25:15,,,1819.0,604958,8743,254.30934507749564,26.925425,80.560982,1.4452242965627369,594396.0,
India,,2021-03-13 05:25:15,,,638.0,97700,1700,868.3782161324941,30.156447,79.197608,1.7400204708290683,95362.0,
India,,2021-03-13 05:25:15,,,3133.0,577788,10287,580.0542545709812,23.814082,87.979803,1.7804108081164718,564368.0,
Indonesia,,2021-03-13 05:25:15,,,140451.0,1410134,38229,515.5437745539351,-0.7893,113.9213,2.71101895280874,1231454.0,
Iran,,2021-03-13 05:25:15,,,192901.0,1731558,61069,2061.5515208758047,32.427908,53.68804599999999,3.5268238199355726,1477588.0,
Iraq,,2021-03-13 05:25:15,,,58826.0,750264,13696,1865.284216648576,33.223191,43.679291,1.8254907605856072,677742.0,
Ireland,,2021-03-13 05:25:15,,,197938.0,225820,4518,4573.295454085183,53.1424,-7.6921,2.0007085289168365,23364.0,
Israel,,2021-03-13 05:25:15,,,34543.0,816198,5980,9429.774522470634,31.046051,34.851612,0.7326653581606424,775675.0,
Italy,,2021-03-13 05:25:15,,,12910.0,59446,1883,4532.396041415697,42.35122196,13.39843823,3.167580661440635,44653.0,
Italy,,2021-03-13 05:25:15,,,3932.0,17206,385,3056.8391579568247,40.63947052,15.80514834,2.237591537835639,12889.0,
Italy,,2021-03-13 05:25:15,,,7220.0,40610,719,2085.6326564571154,38.90597598,16.59440194,1.7704998768776163,32671.0,
Italy,,2021-03-13 05:25:15,,,94904.0,298233,4632,5140.44868290147,40.83956555,14.25084984,1.5531480419671868,198697.0,
Italy,,2021-03-13 05:25:15,,,62617.0,293400,10994,6579.246848901788,44.49436681,11.3417208,3.747102931152011,219789.0,
Italy,,2021-03-13 05:25:15,,,13741.0,84590,2985,6960.879511528777,45.6494354,13.76813649,3.5287859084998225,67864.0,
Italy,,2021-03-13 05:25:15,,,40314.0,251986,6154,4286.145353985537,41.89277044,12.48366722,2.4421991697951477,205518.0,
Italy,,2021-03-13 05:25:15,,,6191.0,82016,3720,5289.17092297374,44.41149315,8.9326992,4.535700351150995,72105.0,
Italy,,2021-03-13 05:25:15,,,92725.0,656895,29093,6529.398819590214,45.46679409,9.190347404,4.428866104933056,535077.0,
Italy,,2021-03-13 05:25:15,,,10858.0,76559,2384,5019.370328289202,43.61675973,13.5188753,3.1139382698311104,63317.0,
Italy,,2021-03-13 05:25:15,,,1560.0,11471,395,3753.390681801078,41.55774754,14.65916051,3.443466131985005,9516.0,
Italy,,2021-03-13 05:25:15,,,4353.0,56062,1077,10531.674675663797,46.49933453,11.35662422,1.9210873675573472,50632.0,
Italy,,2021-03-13 05:25:15,,,4139.0,37278,1234,6885.2531685315225,46.06893511,11.12123097,3.310263426149472,31905.0,
Italy,,2021-03-13 05:25:15,,,27639.0,269790,9632,6192.948958384503,45.0732745,7.680687483,3.5701842173542384,232519.0,
Italy,,2021-03-13 05:25:15,,,37306.0,162316,4237,4028.638987871344,41.12559576,16.86736689,2.61034032381281,120773.0,
Italy,,2021-03-13 05:25:15,,,12760.0,42258,1192,2577.3500830390017,39.21531192,9.110616306,2.8207676652941456,28306.0,
Italy,,2021-03-13 05:25:15,,,13796.0,159544,4318,3190.9495627004667,38.11569725,13.362356699999998,2.706463420749135,141430.0,
Italy,,2021-03-13 05:25:15,,,23194.0,170351,4902,4567.490543996058,43.76923077,11.25588885,2.877588038813978,142255.0,
Italy,,2021-03-13 05:25:15,,,6361.0,47511,1137,5386.643084301288,43.10675841,12.38824698,2.3931300119972216,40013.0,
Italy,,2021-03-13 05:25:15,,,247.0,8240,417,6557.063963204048,45.73750286,7.320149366,5.060679611650485,7576.0,
Italy,,2021-03-13 05:25:15,,,32550.0,350045,10074,7135.2510694366365,45.43490485,12.33845213,2.8779156965533,307421.0,
Jamaica,,2021-03-13 05:25:15,,,13995.0,29387,480,992.41479946548,18.1096,-77.2975,1.6333753020042876,14912.0,
Japan,,2021-03-13 05:25:15,,,638.0,26399,554,349.55196730400087,35.035551,137.211621,2.0985643395583167,25207.0,
Japan,,2021-03-13 05:25:15,,,1.0,269,6,27.832672867799975,39.748679,140.408228,2.2304832713754648,262.0,
Japan,,2021-03-13 05:25:15,,,38.0,844,20,67.71659481807583,40.781541,140.828896,2.3696682464454977,786.0,
Japan,,2021-03-13 05:25:15,,,1342.0,27789,502,443.9575664178988,35.510141,140.198917,1.8064701860448376,25945.0,
Japan,,2021-03-13 05:25:15,,,21.0,1073,24,80.12156375189943,33.624835,132.856842,2.2367194780987885,1028.0,
Japan,,2021-03-13 05:25:15,,,2.0,546,25,71.09958238761773,35.846614,136.22465400000002,4.5787545787545785,519.0,
Japan,,2021-03-13 05:25:15,,,482.0,18431,311,361.1316464064452,33.526032,130.666949,1.6873745320384137,17638.0,
Japan,,2021-03-13 05:25:15,,,249.0,2169,90,117.52791491174028,37.378867,140.223295,4.149377593360996,1830.0,
Japan,,2021-03-13 05:25:15,,,0.0,4680,116,235.5799167114252,35.778671,137.055925,2.4786324786324787,4589.0,
Japan,,2021-03-13 05:25:15,,,157.0,4664,89,240.10839885176293,36.504479,138.985605,1.9082332761578045,4418.0,
Japan,,2021-03-13 05:25:15,,,38.0,5060,103,180.4451002914581,34.605309000000005,132.788719,2.035573122529644,4919.0,
Japan,,2021-03-13 05:25:15,,,760.0,19787,704,376.8917204391807,43.385711,142.552318,3.5578915449537574,18323.0,
Japan,,2021-03-13 05:25:15,,,464.0,18383,564,336.3037142872824,35.039913,134.828057,3.0680520045694397,17355.0,
Japan,,2021-03-13 05:25:15,,,360.0,6149,121,214.97692380573133,36.303588,140.319591,1.9677996422182469,5668.0,
Japan,,2021-03-13 05:25:15,,,33.0,1879,62,165.16517836344954,36.769464,136.771027,3.2996274614156467,1784.0,
Japan,,2021-03-13 05:25:15,,,4.0,558,30,45.48359330168501,39.593287,141.361777,5.376344086021505,524.0,
Japan,,2021-03-13 05:25:15,,,16.0,764,18,79.88732123381995,34.217292,133.969047,2.356020942408377,730.0,
Japan,,2021-03-13 05:25:15,,,0.0,1762,27,109.96877560815167,31.009484000000004,130.430665,1.532349602724177,1751.0,
Japan,,2021-03-13 05:25:15,,,1098.0,46187,741,502.1271395875832,35.415312,139.338983,1.6043475436811223,44348.0,
Japan,,2021-03-13 05:25:15,,,20.0,908,19,130.08055539239774,33.422519,133.367307,2.092511013215859,869.0,
Japan,,2021-03-13 05:25:15,,,30.0,3469,73,198.5045494679174,32.608154,130.74523100000002,2.104352839434996,3366.0,
Japan,,2021-03-13 05:25:15,,,183.0,9180,164,355.4066134279432,35.253815,135.443341,1.7864923747276689,8833.0,
Japan,,2021-03-13 05:25:15,,,10.0,2593,63,145.60201068908552,34.508018,136.376013,2.4296182028538373,2520.0,
Japan,,2021-03-13 05:25:15,,,342.0,3992,25,173.0862200909223,38.446859,140.927086,0.62625250501002,3625.0,
Japan,,2021-03-13 05:25:15,,,9.0,1949,22,181.58932116899172,32.193203999999994,131.299374,1.128783991790662,1918.0,
Japan,,2021-03-13 05:25:15,,,3.0,2399,41,117.09350397063632,36.132134,138.045528,1.709045435598166,2355.0,
Japan,,2021-03-13 05:25:15,,,3.0,1613,37,121.5959907246307,33.235712,129.608033,2.2938623682579045,1573.0,
Japan,,2021-03-13 05:25:15,,,15.0,3366,48,253.05930353809384,34.317451,135.871644,1.42602495543672,3303.0,
Japan,,2021-03-13 05:25:15,,,93.0,1174,16,52.80899786155046,37.521819,138.918647,1.362862010221465,1065.0,
Japan,,2021-03-13 05:25:15,,,7.0,1297,22,114.2294488274968,33.200697,131.43323999999998,1.6962220508866614,1268.0,
Japan,,2021-03-13 05:25:15,,,117.0,2571,35,136.06154999031534,34.89246,133.826252,1.3613380007779077,2419.0,
Japan,,2021-03-13 05:25:15,,,309.0,8443,122,581.0064631205752,25.768923,126.668016,1.4449840104228355,8012.0,
Japan,,2021-03-13 05:25:15,,,1454.0,48093,1150,545.9305059855066,34.620965000000005,135.507481,2.391200382592061,45489.0,
Japan,,2021-03-13 05:25:15,,,67.0,2282,2,,,,0.0876424189307625,2213.0,
Japan,,2021-03-13 05:25:15,,,66.0,1136,10,139.43594722545785,33.286977,130.115738,0.8802816901408451,1060.0,
Japan,,2021-03-13 05:25:15,,,1518.0,30639,647,416.8745551684948,35.997101,139.347635,2.1116877182675675,28474.0,
Japan,,2021-03-13 05:25:15,,,186.0,2635,48,186.3582902563965,35.21582700000001,136.138064,1.821631878557875,2401.0,
Japan,,2021-03-13 05:25:15,,,0.0,284,0,42.11487871211514,35.07076,132.55406399999998,0.0,284.0,
Japan,,2021-03-13 05:25:15,,,240.0,5373,102,147.46696059423724,34.916975,138.40778400000002,1.8983807928531544,5031.0,
Japan,,2021-03-13 05:25:15,,,141.0,4242,68,219.33929337793887,36.689912,139.819213,1.603017444601603,4033.0,
Japan,,2021-03-13 05:25:15,,,21.0,464,18,63.73827744557864,33.919178,134.242091,3.8793103448275854,425.0,
Japan,,2021-03-13 05:25:15,,,2947.0,114840,1561,824.9607076904311,35.711343,139.446921,1.3592824799721352,110332.0,
Japan,,2021-03-13 05:25:15,,,3.0,210,2,37.79983368073181,35.359069,133.863619,0.9523809523809524,205.0,
Japan,,2021-03-13 05:25:15,,,9.0,909,28,87.11051823571013,36.637464,137.26934599999998,3.08030803080308,872.0,
Japan,,2021-03-13 05:25:15,,,0.0,8,0,,,,0.0,8.0,
Japan,,2021-03-13 05:25:15,,,33.0,1172,18,126.71188075244368,33.911879,135.505446,1.5358361774744027,1121.0,
Japan,,2021-03-13 05:25:15,,,16.0,553,15,51.314600256480205,38.448396,140.102154,2.7124773960217,522.0,
Japan,,2021-03-13 05:25:15,,,26.0,1389,42,102.25746796079908,34.201190000000004,131.573293,3.023758099352052,1321.0,
Japan,,2021-03-13 05:25:15,,,9.0,948,17,116.89906727368684,35.612364,138.61148899999998,1.7932489451476794,922.0,
Jordan,,2021-03-13 05:25:15,,,74099.0,464856,5224,4556.009228531609,31.24,36.51,1.1237888722529128,385533.0,
Kazakhstan,,2021-03-13 05:25:15,,,18821.0,272365,3456,1450.547212565015,48.0196,66.9237,1.2688855029096984,250088.0,
Kenya,,2021-03-13 05:25:15,,,21825.0,111935,1901,208.16866990383343,-0.0236,37.9062,1.6983070532005182,88209.0,
"Korea, South",,2021-03-13 05:25:15,,,6884.0,95176,1667,185.63978286917504,35.90775700000001,127.766922,1.7514919727662437,86625.0,
Kosovo,,2021-03-13 05:25:15,,,10488.0,76070,1688,4201.912762391693,42.602636,20.902977,2.2190088076771395,63894.0,
Kuwait,,2021-03-13 05:25:15,,,14676.0,207249,1156,4852.966693150294,29.31166,47.481766,0.5577831497377551,191417.0,
Kyrgyzstan,,2021-03-13 05:25:15,,,1529.0,86818,1480,1330.7090488307283,41.20438,74.766098,1.704715611969868,83809.0,
Laos,,2021-03-13 05:25:15,,,6.0,48,0,0.6597433928073676,19.85627,102.495496,0.0,42.0,
Latvia,,2021-03-13 05:25:15,,,7778.0,92906,1746,4925.559404560063,56.8796,24.6032,1.879318881450068,83382.0,
Lebanon,,2021-03-13 05:25:15,,,84571.0,411839,5278,6033.880296689943,33.8547,35.8623,1.281568768377934,321990.0,
Lesotho,,2021-03-13 05:25:15,,,6297.0,10528,309,491.4454508619901,-29.61,28.2336,2.935030395136778,3922.0,
Liberia,,2021-03-13 05:25:15,,,42.0,2026,85,40.0579159167341,6.4280550000000005,-9.429499,4.1954590325765055,1899.0,
Libya,,2021-03-13 05:25:15,,,10670.0,143643,2348,2090.481739447064,26.3351,17.228331,1.6346080212749663,130625.0,
Liechtenstein,,2021-03-13 05:25:15,,,103.0,2678,56,7022.052075412329,47.14,9.55,2.091112770724421,2519.0,
Lithuania,,2021-03-13 05:25:15,,,10749.0,204383,3379,7506.765441313952,55.1694,23.8813,1.6505509992366263,190234.0,
Luxembourg,,2021-03-13 05:25:15,,,2881.0,57503,681,9186.134931690673,49.8153,6.1296,1.1842860372502304,53941.0,
MS Zaandam,,2021-03-13 05:25:15,,,0.0,9,2,,,,22.22222222222222,7.0,
Madagascar,,2021-03-13 05:25:15,,,312.0,20155,300,72.7853315907226,-18.766947,46.869107,1.4884644008930787,19543.0,
Malawi,,2021-03-13 05:25:15,,,6245.0,32746,1079,171.1765657577344,-13.2543,34.3015,3.2950589384963047,25422.0,
Maldives,,2021-03-13 05:25:15,,,2538.0,21382,64,3955.6593197198367,3.2028,73.2207,0.299317182677018,18780.0,
Mali,,2021-03-13 05:25:15,,,1978.0,8813,360,43.51919530820311,17.570692,-3.996166000000001,4.084874617043004,6475.0,
Malta,,2021-03-13 05:25:15,,,3188.0,25969,346,5881.473663708076,35.9375,14.3754,1.3323578112364742,22435.0,
Marshall Islands,,2021-03-13 05:25:15,,,0.0,4,0,6.847790731515245,7.1315,171.1845,0.0,4.0,
Mauritania,,2021-03-13 05:25:15,,,216.0,17410,442,374.4359802652237,21.0079,-10.9408,2.5387708213670304,16752.0,
Mauritius,,2021-03-13 05:25:15,,,109.0,691,10,55.90646714374567,-20.348404,57.552152,1.4064697609001406,592.0,
Mexico,,2021-03-13 05:25:15,,,21711.0,23776,2065,1657.285651054101,21.8853,-102.2916,8.685228802153432,0.0,
Mexico,,2021-03-13 05:25:15,,,38097.0,45749,7652,1258.6151684187707,30.8406,-115.2838,16.726048656801243,0.0,
Mexico,,2021-03-13 05:25:15,,,25902.0,27123,1221,3370.5393757735724,26.0444,-111.6661,4.501714412122553,0.0,
Mexico,,2021-03-13 05:25:15,,,7610.0,8687,1077,868.1643426006154,19.8301,-90.5349,12.397835846667434,0.0,
Mexico,,2021-03-13 05:25:15,,,8718.0,10177,1459,177.59770011240118,16.7569,-93.1292,14.33624840326226,0.0,
Mexico,,2021-03-13 05:25:15,,,38821.0,44223,5402,1163.3079371309177,28.633000000000006,-106.0691,12.21536304637858,0.0,
Mexico,,2021-03-13 05:25:15,,,552536.0,581406,28870,6446.711229902053,19.4326,-99.1332,4.96554903114175,0.0,
Mexico,,2021-03-13 05:25:15,,,59913.0,65676,5763,2040.438435154347,27.0587,-101.7068,8.774894938790426,0.0,
Mexico,,2021-03-13 05:25:15,,,9477.0,10590,1113,1348.7817024197832,19.1223,-104.0072,10.509915014164308,0.0,
Mexico,,2021-03-13 05:25:15,,,29352.0,31501,2149,1685.4503701452545,24.5593,-104.6588,6.822005650614266,0.0,
Mexico,,2021-03-13 05:25:15,,,113535.0,123016,9481,1975.1532350969585,21.019,-101.2574,7.707127528126422,0.0,
Mexico,,2021-03-13 05:25:15,,,32617.0,36430,3813,996.1586503649938,17.4392,-99.5451,10.466648366730716,0.0,
Mexico,,2021-03-13 05:25:15,,,29898.0,35550,5652,1151.822146996482,20.0911,-98.7624,15.89873417721519,0.0,
Mexico,,2021-03-13 05:25:15,,,69439.0,80369,10930,955.6710334134672,20.6595,-103.3494,13.59977105600418,0.0,
Mexico,,2021-03-13 05:25:15,,,194864.0,224881,30017,1290.3586742782647,19.4969,-99.7233,13.347948470524411,0.0,
Mexico,,2021-03-13 05:25:15,,,39298.0,44066,4768,913.2090783750408,19.5665,-101.7068,10.820133436209325,0.0,
Mexico,,2021-03-13 05:25:15,,,25584.0,28066,2482,1373.0530151297078,18.6813,-99.1013,8.843440461768688,0.0,
Mexico,,2021-03-13 05:25:15,,,9384.0,11075,1691,859.4792215562821,21.7514,-104.8455,15.2686230248307,0.0,
Mexico,,2021-03-13 05:25:15,,,108772.0,117468,8696,2093.846638407188,25.5922,-99.9962,7.402867163823339,0.0,
Mexico,,2021-03-13 05:25:15,,,39201.0,42246,3045,1019.5499413190436,17.0732,-96.7266,7.207782985371396,0.0,
Mexico,,2021-03-13 05:25:15,,,64686.0,74148,9462,1122.6974051287534,19.0414,-98.2063,12.760964557371745,0.0,
Mexico,,2021-03-13 05:25:15,,,56960.0,60550,3590,2656.124637387444,20.5888,-100.3899,5.928984310487201,0.0,
Mexico,,2021-03-13 05:25:15,,,18127.0,20567,2440,1193.494419585216,19.1817,-88.4791,11.86366509456897,0.0,
Mexico,,2021-03-13 05:25:15,,,54244.0,58973,4729,2057.5742583584483,22.1565,-100.9855,8.018923914333678,0.0,
Mexico,,2021-03-13 05:25:15,,,29457.0,34888,5431,1105.213905522078,25.1721,-107.4795,15.566957119926622,0.0,
Mexico,,2021-03-13 05:25:15,,,62869.0,69009,6140,2244.381241371236,29.2972,-110.3309,8.89739019548175,0.0,
Mexico,,2021-03-13 05:25:15,,,55211.0,58989,3778,2293.2511030067794,17.8409,-92.6189,6.404583905473902,0.0,
Mexico,,2021-03-13 05:25:15,,,48263.0,52710,4447,1443.8714491472913,24.2669,-98.8363,8.43672927338266,0.0,
Mexico,,2021-03-13 05:25:15,,,15478.0,17700,2222,1282.598472041165,19.3139,-98.2404,12.55367231638418,0.0,
Mexico,,2021-03-13 05:25:15,,,0.0,0,0,,,,,1696739.0,
Mexico,,2021-03-13 05:25:15,,,47743.0,56241,8498,658.5703609730461,19.1738,-96.1342,15.109973151259757,0.0,
